adsh	grp	arc	negative	ptag	pversion	ctag	cversion
0001580642-23-002231	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002231	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002234	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002234	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002234	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002234	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002234	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001580642-23-002234	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-002234	1	7	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002255	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002255	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002255	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002255	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002255	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002256	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002256	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002256	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002256	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002256	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002257	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002257	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002257	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002257	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002257	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001580642-23-002257	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-002257	1	7	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002257	1	8	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002259	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002259	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002259	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002259	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002259	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002260	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002260	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002260	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002260	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002260	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002260	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002262	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002262	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002262	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002262	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002262	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002262	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002293	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002293	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002293	1	3	1	ExpensesOverAssets	rr/2023	DistributionOrSimilarNon12b1FeesOverAssets	rr/2023
0001580642-23-002293	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002293	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002301	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002301	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002301	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002301	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002301	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002302	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002302	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002302	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002302	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002302	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001580642-23-002302	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-002302	1	7	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002302	1	8	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002307	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002307	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002307	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002307	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002307	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001580642-23-002307	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-002307	1	7	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002311	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002311	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002311	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002311	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002311	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002311	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002321	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002321	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002321	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002321	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002321	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002328	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002328	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002328	1	3	1	ExpensesOverAssets	rr/2023	DistributionOrSimilarNon12b1FeesOverAssets	rr/2023
0001580642-23-002328	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002328	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002328	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002334	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002334	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002334	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002334	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002334	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002337	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002337	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002337	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002337	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002337	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002337	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002338	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002338	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002338	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002338	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002338	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002338	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002339	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002339	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002339	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002350	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002350	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002350	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002350	1	4	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002350	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002370	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002370	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002370	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002370	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002370	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001580642-23-002370	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-002370	1	7	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002375	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002375	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002375	1	3	1	ExpensesOverAssets	rr/2023	DistributionOrSimilarNon12b1FeesOverAssets	rr/2023
0001580642-23-002375	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002375	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002375	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002695	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002695	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002695	1	3	1	ExpensesOverAssets	rr/2023	DistributionOrSimilarNon12b1FeesOverAssets	rr/2023
0001580642-23-002695	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002695	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002751	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002751	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002751	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002751	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002751	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001580642-23-002751	1	6	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-002751	1	7	1	OtherExpensesOverAssets	rr/2023	Component3OtherExpensesOverAssets	rr/2023
0001580642-23-002757	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002757	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002757	1	3	1	ExpensesOverAssets	rr/2023	DistributionOrSimilarNon12b1FeesOverAssets	rr/2023
0001580642-23-002757	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002757	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002766	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002766	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002766	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002766	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002766	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002779	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002779	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002779	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002779	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002779	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002800	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002800	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002800	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002800	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002800	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002800	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002806	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002806	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002806	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002806	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002806	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002942	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002942	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002942	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002942	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002942	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002954	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002954	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002954	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002954	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002954	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002954	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002969	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002969	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002969	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002969	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002969	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002970	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002970	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002970	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002970	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002970	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-002970	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002971	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002971	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002971	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002971	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002971	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002973	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002973	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002973	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002973	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002973	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002993	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002993	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002993	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002993	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-002993	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-002995	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-002995	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-002995	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-002995	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-003006	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-003006	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-003006	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-003006	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-003006	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-003011	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-003011	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-003011	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-003011	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-003012	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-003012	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-003012	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-003012	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-003012	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-003198	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-003198	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-003198	1	3	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-003198	1	4	1	OtherExpensesOverAssets	rr/2023	Component2OtherExpensesOverAssets	rr/2023
0001580642-23-003198	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-003198	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-003300	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-003300	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-003300	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001580642-23-003300	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001580642-23-003300	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001580642-23-003300	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001580642-23-003304	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001580642-23-003304	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001580642-23-003304	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
